,time_elapsed,rt,subject,concept_group,filename,evalAttrUncs,img_id
64,1137225.0,22227.69999999925,34nzse9l7aw0q24,tail shape,054.Blue_Grosbeak/Blue_Grosbeak_0025_36646.jpg,"[{'label': 'Forked tail', 'x': 0, 'y': 40}, {'label': 'Notched tail', 'x': 1, 'y': 60}]",3076
66,1155085.0,17858.099999999627,34nzse9l7aw0q24,back pattern,054.Blue_Grosbeak/Blue_Grosbeak_0025_36646.jpg,"[{'label': 'Multi-colored', 'x': 0, 'y': 99}, {'label': 'Striped', 'x': 1, 'y': 99}]",3076
68,1169932.0,14846.099999999627,34nzse9l7aw0q24,wing pattern,054.Blue_Grosbeak/Blue_Grosbeak_0025_36646.jpg,"[{'label': 'Multi-colored', 'x': 0, 'y': 100}, {'label': 'Striped', 'x': 1, 'y': 100}]",3076
70,1186840.0,16905.900000000373,34nzse9l7aw0q24,bill length,054.Blue_Grosbeak/Blue_Grosbeak_0025_36646.jpg,"[{'label': 'About the same as head', 'x': 0, 'y': 60}, {'label': 'Shorter than head', 'x': 1, 'y': 80}]",3076
72,1220415.0,33572.0,34nzse9l7aw0q24,throat color,054.Blue_Grosbeak/Blue_Grosbeak_0025_36646.jpg,"[{'label': 'Black', 'x': 0, 'y': 50}, {'label': 'Blue', 'x': 1, 'y': 90}, {'label': 'Brown', 'x': 2, 'y': 20}, {'label': 'Orange', 'x': 3, 'y': 10}]",3076
74,1259315.0,38911.200000000186,34nzse9l7aw0q24,back color,054.Blue_Grosbeak/Blue_Grosbeak_0025_36646.jpg,"[{'label': 'Black', 'x': 0, 'y': 24}, {'label': 'Blue', 'x': 1, 'y': 74}, {'label': 'Orange', 'x': 2, 'y': 40}, {'label': 'Rufous', 'x': 3, 'y': 20}, {'label': 'White', 'x': 4, 'y': 4}]",3076
76,1278308.0,18991.299999999814,34nzse9l7aw0q24,belly pattern,054.Blue_Grosbeak/Blue_Grosbeak_0025_36646.jpg,"[{'label': 'Multi-colored', 'x': 0, 'y': 60}, {'label': 'Striped', 'x': 1, 'y': 50}]",3076
78,1301294.0,22970.099999999627,34nzse9l7aw0q24,upper tail color,054.Blue_Grosbeak/Blue_Grosbeak_0025_36646.jpg,"[{'label': 'Black', 'x': 0, 'y': 40}, {'label': 'Blue', 'x': 1, 'y': 90}]",3076
80,1325800.0,24503.900000000373,34nzse9l7aw0q24,shape,054.Blue_Grosbeak/Blue_Grosbeak_0025_36646.jpg,"[{'label': 'Perching-like', 'x': 0, 'y': 100}]",3076
82,1348638.0,22836.0,34nzse9l7aw0q24,nape color,054.Blue_Grosbeak/Blue_Grosbeak_0025_36646.jpg,"[{'label': 'Black', 'x': 0, 'y': 50}, {'label': 'Blue', 'x': 1, 'y': 90}]",3076
84,1368002.0,19361.900000000373,34nzse9l7aw0q24,leg color,054.Blue_Grosbeak/Blue_Grosbeak_0025_36646.jpg,"[{'label': 'Blue', 'x': 0, 'y': 50}, {'label': 'Orange', 'x': 1, 'y': 50}, {'label': 'Yellow', 'x': 2, 'y': 74}]",3076
86,1387970.0,19965.799999999814,34nzse9l7aw0q24,wing color,054.Blue_Grosbeak/Blue_Grosbeak_0025_36646.jpg,"[{'label': 'Blue', 'x': 0, 'y': 75}, {'label': 'Brown', 'x': 1, 'y': 50}, {'label': 'Orange', 'x': 2, 'y': 60}, {'label': 'Rufous', 'x': 3, 'y': 60}]",3076
88,1395812.0,7839.900000000372,34nzse9l7aw0q24,eye color,054.Blue_Grosbeak/Blue_Grosbeak_0025_36646.jpg,"[{'label': 'Black', 'x': 0, 'y': 100}]",3076
90,1405659.0,9845.799999999814,34nzse9l7aw0q24,tail pattern,054.Blue_Grosbeak/Blue_Grosbeak_0025_36646.jpg,"[{'label': 'Multi-colored', 'x': 0, 'y': 100}, {'label': 'Striped', 'x': 1, 'y': 100}]",3076
92,1426172.0,20510.19999999925,34nzse9l7aw0q24,head pattern,054.Blue_Grosbeak/Blue_Grosbeak_0025_36646.jpg,"[{'label': 'Plain', 'x': 0, 'y': 100}]",3076
94,1457579.0,31405.599999999627,34nzse9l7aw0q24,bill color,054.Blue_Grosbeak/Blue_Grosbeak_0025_36646.jpg,"[{'label': 'Grey', 'x': 0, 'y': 40}, {'label': 'Iridescent', 'x': 1, 'y': 60}, {'label': 'White', 'x': 2, 'y': 20}]",3076
96,1468895.0,11313.900000000373,34nzse9l7aw0q24,forehead color,054.Blue_Grosbeak/Blue_Grosbeak_0025_36646.jpg,"[{'label': 'Blue', 'x': 0, 'y': 100}]",3076
98,1495898.0,26999.900000000373,34nzse9l7aw0q24,breast color,054.Blue_Grosbeak/Blue_Grosbeak_0025_36646.jpg,"[{'label': 'Blue', 'x': 0, 'y': 74}, {'label': 'Brown', 'x': 1, 'y': 50}, {'label': 'Orange', 'x': 2, 'y': 60}, {'label': 'Rufous', 'x': 3, 'y': 60}]",3076
100,1517089.0,21189.5,34nzse9l7aw0q24,primary color,054.Blue_Grosbeak/Blue_Grosbeak_0025_36646.jpg,"[{'label': 'Black', 'x': 0, 'y': 60}, {'label': 'Blue', 'x': 1, 'y': 100}, {'label': 'Orange', 'x': 2, 'y': 40}, {'label': 'Rufous', 'x': 3, 'y': 50}]",3076
102,1535841.0,18750.0,34nzse9l7aw0q24,belly color,054.Blue_Grosbeak/Blue_Grosbeak_0025_36646.jpg,"[{'label': 'Black', 'x': 0, 'y': 50}, {'label': 'Blue', 'x': 1, 'y': 90}, {'label': 'Orange', 'x': 2, 'y': 10}]",3076
104,1555197.0,19353.799999999814,34nzse9l7aw0q24,underparts color,054.Blue_Grosbeak/Blue_Grosbeak_0025_36646.jpg,"[{'label': 'Black', 'x': 0, 'y': 50}, {'label': 'Blue', 'x': 1, 'y': 90}, {'label': 'Orange', 'x': 2, 'y': 10}]",3076
106,1561393.0,6193.9000000003725,34nzse9l7aw0q24,crown color,054.Blue_Grosbeak/Blue_Grosbeak_0025_36646.jpg,"[{'label': 'Blue', 'x': 0, 'y': 100}]",3076
108,1579075.0,17679.700000000186,34nzse9l7aw0q24,breast pattern,054.Blue_Grosbeak/Blue_Grosbeak_0025_36646.jpg,"[{'label': 'Multi-colored', 'x': 0, 'y': 61}, {'label': 'Solid', 'x': 1, 'y': 80}, {'label': 'Striped', 'x': 2, 'y': 40}]",3076
110,1594021.0,14944.200000000186,34nzse9l7aw0q24,wing shape,054.Blue_Grosbeak/Blue_Grosbeak_0025_36646.jpg,"[{'label': 'Pointed-wings', 'x': 0, 'y': 90}, {'label': 'Tapered-wings', 'x': 1, 'y': 60}]",3076
112,1606239.0,12216.10000000056,34nzse9l7aw0q24,size,054.Blue_Grosbeak/Blue_Grosbeak_0025_36646.jpg,"[{'label': 'Very small (3 - 5 in)', 'x': 0, 'y': 70}, {'label': 'Small (5 - 9 in)', 'x': 1, 'y': 30}]",3076
114,1617585.0,11344.0,34nzse9l7aw0q24,under tail color,054.Blue_Grosbeak/Blue_Grosbeak_0025_36646.jpg,"[{'label': 'Black', 'x': 0, 'y': 50}, {'label': 'Blue', 'x': 1, 'y': 90}]",3076
116,1636631.0,19043.89999999944,34nzse9l7aw0q24,upperparts color,054.Blue_Grosbeak/Blue_Grosbeak_0025_36646.jpg,"[{'label': 'Blue', 'x': 0, 'y': 90}, {'label': 'Brown', 'x': 1, 'y': 50}, {'label': 'Orange', 'x': 2, 'y': 60}, {'label': 'Rufous', 'x': 3, 'y': 60}]",3076
6,213123.0,29762.30000001192,cf8z3obz7v1y5qt,upper tail color,155.Warbling_Vireo/Warbling_Vireo_0102_158704.jpg,"[{'label': 'Grey', 'x': 0, 'y': 100}]",9111
8,223657.0,10522.60000000894,cf8z3obz7v1y5qt,forehead color,155.Warbling_Vireo/Warbling_Vireo_0102_158704.jpg,"[{'label': 'Grey', 'x': 0, 'y': 100}]",9111
10,256023.0,32351.40000000596,cf8z3obz7v1y5qt,size,155.Warbling_Vireo/Warbling_Vireo_0102_158704.jpg,"[{'label': 'Very small (3 - 5 in)', 'x': 0, 'y': 87}]",9111
12,275273.0,19239.09999999404,cf8z3obz7v1y5qt,throat color,155.Warbling_Vireo/Warbling_Vireo_0102_158704.jpg,"[{'label': 'White', 'x': 0, 'y': 100}]",9111
14,291695.0,16410.29999999702,cf8z3obz7v1y5qt,underparts color,155.Warbling_Vireo/Warbling_Vireo_0102_158704.jpg,"[{'label': 'Grey', 'x': 0, 'y': 100}]",9111
16,307712.0,16005.79999999702,cf8z3obz7v1y5qt,belly color,155.Warbling_Vireo/Warbling_Vireo_0102_158704.jpg,"[{'label': 'Grey', 'x': 0, 'y': 100}]",9111
18,321920.0,14197.20000000298,cf8z3obz7v1y5qt,leg color,155.Warbling_Vireo/Warbling_Vireo_0102_158704.jpg,"[{'label': 'Black', 'x': 0, 'y': 99}]",9111
20,335557.0,13624.0,cf8z3obz7v1y5qt,back pattern,155.Warbling_Vireo/Warbling_Vireo_0102_158704.jpg,"[{'label': 'Solid', 'x': 0, 'y': 100}]",9111
22,353532.0,17964.20000000298,cf8z3obz7v1y5qt,under tail color,155.Warbling_Vireo/Warbling_Vireo_0102_158704.jpg,"[{'label': 'Grey', 'x': 0, 'y': 100}]",9111
24,365763.0,12219.5,cf8z3obz7v1y5qt,belly pattern,155.Warbling_Vireo/Warbling_Vireo_0102_158704.jpg,"[{'label': 'Solid', 'x': 0, 'y': 100}]",9111
26,375626.0,9849.90000000596,cf8z3obz7v1y5qt,tail pattern,155.Warbling_Vireo/Warbling_Vireo_0102_158704.jpg,"[{'label': 'Solid', 'x': 0, 'y': 100}]",9111
28,410869.0,35230.19999998808,cf8z3obz7v1y5qt,bill length,155.Warbling_Vireo/Warbling_Vireo_0102_158704.jpg,"[{'label': 'About the same as head', 'x': 0, 'y': 81}]",9111
30,421524.0,10644.60000000894,cf8z3obz7v1y5qt,eye color,155.Warbling_Vireo/Warbling_Vireo_0102_158704.jpg,"[{'label': 'Black', 'x': 0, 'y': 100}]",9111
32,431977.0,10439.89999999106,cf8z3obz7v1y5qt,wing color,155.Warbling_Vireo/Warbling_Vireo_0102_158704.jpg,"[{'label': 'Grey', 'x': 0, 'y': 99}]",9111
34,452836.0,20847.60000000894,cf8z3obz7v1y5qt,bill shape,155.Warbling_Vireo/Warbling_Vireo_0102_158704.jpg,"[{'label': 'Needle', 'x': 0, 'y': 93}]",9111
36,471841.0,18994.89999999106,cf8z3obz7v1y5qt,wing shape,155.Warbling_Vireo/Warbling_Vireo_0102_158704.jpg,"[{'label': 'Tapered-wings', 'x': 0, 'y': 81}]",9111
38,486236.0,14386.40000000596,cf8z3obz7v1y5qt,breast color,155.Warbling_Vireo/Warbling_Vireo_0102_158704.jpg,"[{'label': 'Grey', 'x': 0, 'y': 100}]",9111
40,498880.0,12630.29999999702,cf8z3obz7v1y5qt,primary color,155.Warbling_Vireo/Warbling_Vireo_0102_158704.jpg,"[{'label': 'Grey', 'x': 0, 'y': 100}]",9111
42,509951.0,11062.5,cf8z3obz7v1y5qt,breast pattern,155.Warbling_Vireo/Warbling_Vireo_0102_158704.jpg,"[{'label': 'Solid', 'x': 0, 'y': 100}]",9111
44,519440.0,9477.89999999106,cf8z3obz7v1y5qt,wing pattern,155.Warbling_Vireo/Warbling_Vireo_0102_158704.jpg,"[{'label': 'Solid', 'x': 0, 'y': 100}]",9111
46,530767.0,11314.29999999702,cf8z3obz7v1y5qt,back color,155.Warbling_Vireo/Warbling_Vireo_0102_158704.jpg,"[{'label': 'Grey', 'x': 0, 'y': 100}]",9111
48,554120.0,23341.59999999404,cf8z3obz7v1y5qt,head pattern,155.Warbling_Vireo/Warbling_Vireo_0102_158704.jpg,"[{'label': 'Eyebrow', 'x': 0, 'y': 100}]",9111
50,576963.0,22830.40000000596,cf8z3obz7v1y5qt,nape color,155.Warbling_Vireo/Warbling_Vireo_0102_158704.jpg,"[{'label': 'Grey', 'x': 0, 'y': 100}]",9111
52,586643.0,9668.09999999404,cf8z3obz7v1y5qt,crown color,155.Warbling_Vireo/Warbling_Vireo_0102_158704.jpg,"[{'label': 'Grey', 'x': 0, 'y': 100}]",9111
54,597783.0,11127.5,cf8z3obz7v1y5qt,bill color,155.Warbling_Vireo/Warbling_Vireo_0102_158704.jpg,"[{'label': 'Brown', 'x': 0, 'y': 100}]",9111
56,611291.0,13495.39999999106,cf8z3obz7v1y5qt,upperparts color,155.Warbling_Vireo/Warbling_Vireo_0102_158704.jpg,"[{'label': 'Grey', 'x': 0, 'y': 100}]",9111
58,657748.0,46445.90000000596,cf8z3obz7v1y5qt,shape,155.Warbling_Vireo/Warbling_Vireo_0102_158704.jpg,"[{'label': 'Perching-like', 'x': 0, 'y': 95}]",9111
60,675556.0,17777.70000000298,cf8z3obz7v1y5qt,tail shape,155.Warbling_Vireo/Warbling_Vireo_0102_158704.jpg,"[{'label': 'Rounded tail', 'x': 0, 'y': 100}]",9111
62,701885.0,26318.0,cf8z3obz7v1y5qt,belly color,181.Worm_eating_Warbler/Worm_Eating_Warbler_0031_176075.jpg,"[{'label': 'Grey', 'x': 0, 'y': 97}]",10653
64,713985.0,12087.89999999106,cf8z3obz7v1y5qt,bill color,181.Worm_eating_Warbler/Worm_Eating_Warbler_0031_176075.jpg,"[{'label': 'Brown', 'x': 0, 'y': 100}]",10653
66,730721.0,16723.30000001192,cf8z3obz7v1y5qt,breast color,181.Worm_eating_Warbler/Worm_Eating_Warbler_0031_176075.jpg,"[{'label': 'Grey', 'x': 0, 'y': 93}]",10653
68,765243.0,34511.79999999702,cf8z3obz7v1y5qt,crown color,181.Worm_eating_Warbler/Worm_Eating_Warbler_0031_176075.jpg,"[{'label': 'Yellow', 'x': 0, 'y': 50}]",10653
70,785295.0,20038.20000000298,cf8z3obz7v1y5qt,bill length,181.Worm_eating_Warbler/Worm_Eating_Warbler_0031_176075.jpg,"[{'label': 'Shorter than head', 'x': 0, 'y': 100}]",10653
72,798944.0,13637.29999999702,cf8z3obz7v1y5qt,upperparts color,181.Worm_eating_Warbler/Worm_Eating_Warbler_0031_176075.jpg,"[{'label': 'Grey', 'x': 0, 'y': 100}]",10653
74,826834.0,27878.79999999702,cf8z3obz7v1y5qt,tail shape,181.Worm_eating_Warbler/Worm_Eating_Warbler_0031_176075.jpg,"[{'label': 'Squared tail', 'x': 0, 'y': 94}]",10653
76,842393.0,15548.5,cf8z3obz7v1y5qt,underparts color,181.Worm_eating_Warbler/Worm_Eating_Warbler_0031_176075.jpg,"[{'label': 'Grey', 'x': 0, 'y': 100}]",10653
78,861516.0,19105.30000001192,cf8z3obz7v1y5qt,under tail color,181.Worm_eating_Warbler/Worm_Eating_Warbler_0031_176075.jpg,"[{'label': 'Grey', 'x': 0, 'y': 100}]",10653
80,870202.0,8672.70000000298,cf8z3obz7v1y5qt,throat color,181.Worm_eating_Warbler/Worm_Eating_Warbler_0031_176075.jpg,"[{'label': 'Yellow', 'x': 0, 'y': 100}]",10653
82,880269.0,10055.79999999702,cf8z3obz7v1y5qt,back pattern,181.Worm_eating_Warbler/Worm_Eating_Warbler_0031_176075.jpg,"[{'label': 'Solid', 'x': 0, 'y': 100}]",10653
84,897010.0,16727.09999999404,cf8z3obz7v1y5qt,forehead color,181.Worm_eating_Warbler/Worm_Eating_Warbler_0031_176075.jpg,"[{'label': 'Black', 'x': 0, 'y': 100}, {'label': 'Yellow', 'x': 1, 'y': 100}]",10653
86,907224.0,10204.90000000596,cf8z3obz7v1y5qt,belly pattern,181.Worm_eating_Warbler/Worm_Eating_Warbler_0031_176075.jpg,"[{'label': 'Solid', 'x': 0, 'y': 100}]",10653
88,920192.0,12952.70000000298,cf8z3obz7v1y5qt,primary color,181.Worm_eating_Warbler/Worm_Eating_Warbler_0031_176075.jpg,"[{'label': 'Grey', 'x': 0, 'y': 100}]",10653
90,929920.0,9719.5,cf8z3obz7v1y5qt,wing shape,181.Worm_eating_Warbler/Worm_Eating_Warbler_0031_176075.jpg,"[{'label': 'Tapered-wings', 'x': 0, 'y': 94}]",10653
92,946839.0,16903.79999999702,cf8z3obz7v1y5qt,bill shape,181.Worm_eating_Warbler/Worm_Eating_Warbler_0031_176075.jpg,"[{'label': 'All-purpose', 'x': 0, 'y': 100}]",10653
94,966044.0,19193.60000000894,cf8z3obz7v1y5qt,shape,181.Worm_eating_Warbler/Worm_Eating_Warbler_0031_176075.jpg,"[{'label': 'Perching-like', 'x': 0, 'y': 91}]",10653
96,974901.0,8846.0,cf8z3obz7v1y5qt,wing pattern,181.Worm_eating_Warbler/Worm_Eating_Warbler_0031_176075.jpg,"[{'label': 'Solid', 'x': 0, 'y': 100}]",10653
98,986340.0,11425.20000000298,cf8z3obz7v1y5qt,wing color,181.Worm_eating_Warbler/Worm_Eating_Warbler_0031_176075.jpg,"[{'label': 'Grey', 'x': 0, 'y': 100}]",10653
100,996774.0,10418.19999998808,cf8z3obz7v1y5qt,eye color,181.Worm_eating_Warbler/Worm_Eating_Warbler_0031_176075.jpg,"[{'label': 'Black', 'x': 0, 'y': 100}]",10653
102,1026227.0,29441.5,cf8z3obz7v1y5qt,size,181.Worm_eating_Warbler/Worm_Eating_Warbler_0031_176075.jpg,"[{'label': 'Very small (3 - 5 in)', 'x': 0, 'y': 100}]",10653
104,1035260.0,9019.20000000298,cf8z3obz7v1y5qt,back color,181.Worm_eating_Warbler/Worm_Eating_Warbler_0031_176075.jpg,"[{'label': 'Grey', 'x': 0, 'y': 100}]",10653
106,1047299.0,12028.79999999702,cf8z3obz7v1y5qt,upper tail color,181.Worm_eating_Warbler/Worm_Eating_Warbler_0031_176075.jpg,"[{'label': 'Grey', 'x': 0, 'y': 100}]",10653
108,1065507.0,18196.69999998808,cf8z3obz7v1y5qt,head pattern,181.Worm_eating_Warbler/Worm_Eating_Warbler_0031_176075.jpg,"[{'label': 'Crested', 'x': 0, 'y': 100}]",10653
110,1075459.0,9939.59999999404,cf8z3obz7v1y5qt,tail pattern,181.Worm_eating_Warbler/Worm_Eating_Warbler_0031_176075.jpg,"[{'label': 'Solid', 'x': 0, 'y': 100}]",10653
112,1084477.0,9005.89999999106,cf8z3obz7v1y5qt,breast pattern,181.Worm_eating_Warbler/Worm_Eating_Warbler_0031_176075.jpg,"[{'label': 'Solid', 'x': 0, 'y': 100}]",10653
114,1096195.0,11706.70000000298,cf8z3obz7v1y5qt,nape color,181.Worm_eating_Warbler/Worm_Eating_Warbler_0031_176075.jpg,"[{'label': 'Grey', 'x': 0, 'y': 90}]",10653
116,1123408.0,27200.59999999404,cf8z3obz7v1y5qt,leg color,181.Worm_eating_Warbler/Worm_Eating_Warbler_0031_176075.jpg,"[{'label': 'Buff', 'x': 0, 'y': 100}]",10653
6,129500.0,36937.60000000894,9wyv2jctrecmobp,underparts color,182.Yellow_Warbler/Yellow_Warbler_0003_176429.jpg,"[{'label': 'Grey', 'x': 0, 'y': 18}, {'label': 'Olive', 'x': 1, 'y': 19}, {'label': 'Yellow', 'x': 2, 'y': 74}]",10673
8,201634.0,72130.29999999702,9wyv2jctrecmobp,bill length,182.Yellow_Warbler/Yellow_Warbler_0003_176429.jpg,"[{'label': 'About the same as head', 'x': 0, 'y': 76}, {'label': 'Shorter than head', 'x': 1, 'y': 26}]",10673
10,217673.0,16036.5,9wyv2jctrecmobp,crown color,182.Yellow_Warbler/Yellow_Warbler_0003_176429.jpg,"[{'label': 'Grey', 'x': 0, 'y': 20}, {'label': 'Yellow', 'x': 1, 'y': 89}]",10673
12,236057.0,18382.5,9wyv2jctrecmobp,under tail color,182.Yellow_Warbler/Yellow_Warbler_0003_176429.jpg,"[{'label': 'Black', 'x': 0, 'y': 21}, {'label': 'Grey', 'x': 1, 'y': 26}, {'label': 'Yellow', 'x': 2, 'y': 73}]",10673
14,253760.0,17701.79999999702,9wyv2jctrecmobp,belly pattern,182.Yellow_Warbler/Yellow_Warbler_0003_176429.jpg,"[{'label': 'Multi-colored', 'x': 0, 'y': 24}, {'label': 'Striped', 'x': 1, 'y': 83}]",10673
16,268798.0,15035.60000000894,9wyv2jctrecmobp,back pattern,182.Yellow_Warbler/Yellow_Warbler_0003_176429.jpg,"[{'label': 'Multi-colored', 'x': 0, 'y': 23}, {'label': 'Striped', 'x': 1, 'y': 89}]",10673
18,281212.0,12411.40000000596,9wyv2jctrecmobp,primary color,182.Yellow_Warbler/Yellow_Warbler_0003_176429.jpg,"[{'label': 'Yellow', 'x': 0, 'y': 0}]",10673
20,298112.0,16897.20000000298,9wyv2jctrecmobp,tail shape,182.Yellow_Warbler/Yellow_Warbler_0003_176429.jpg,"[{'label': 'Fan-shaped tail', 'x': 0, 'y': 21}, {'label': 'Pointed tail', 'x': 1, 'y': 75}]",10673
22,310876.0,12762.30000001192,9wyv2jctrecmobp,breast pattern,182.Yellow_Warbler/Yellow_Warbler_0003_176429.jpg,"[{'label': 'Striped', 'x': 0, 'y': 91}]",10673
24,327675.0,16797.40000000596,9wyv2jctrecmobp,upperparts color,182.Yellow_Warbler/Yellow_Warbler_0003_176429.jpg,"[{'label': 'Black', 'x': 0, 'y': 50}, {'label': 'Grey', 'x': 1, 'y': 19}, {'label': 'Yellow', 'x': 2, 'y': 83}]",10673
26,340784.0,13107.60000000894,9wyv2jctrecmobp,bill color,182.Yellow_Warbler/Yellow_Warbler_0003_176429.jpg,"[{'label': 'Black', 'x': 0, 'y': 88}, {'label': 'Grey', 'x': 1, 'y': 34}]",10673
28,349948.0,9161.90000000596,9wyv2jctrecmobp,belly color,182.Yellow_Warbler/Yellow_Warbler_0003_176429.jpg,"[{'label': 'Yellow', 'x': 0, 'y': 100}]",10673
30,363322.0,13372.5,9wyv2jctrecmobp,wing color,182.Yellow_Warbler/Yellow_Warbler_0003_176429.jpg,"[{'label': 'Black', 'x': 0, 'y': 89}, {'label': 'Yellow', 'x': 1, 'y': 94}]",10673
32,388140.0,24815.5,9wyv2jctrecmobp,size,182.Yellow_Warbler/Yellow_Warbler_0003_176429.jpg,"[{'label': 'Very small (3 - 5 in)', 'x': 0, 'y': 76}, {'label': 'Small (5 - 9 in)', 'x': 1, 'y': 32}]",10673
34,417750.0,29607.59999999404,9wyv2jctrecmobp,shape,182.Yellow_Warbler/Yellow_Warbler_0003_176429.jpg,"[{'label': 'Hummingbird-like', 'x': 0, 'y': 25}, {'label': 'Swallow-like', 'x': 1, 'y': 94}]",10673
36,432274.0,14521.5,9wyv2jctrecmobp,wing pattern,182.Yellow_Warbler/Yellow_Warbler_0003_176429.jpg,"[{'label': 'Striped', 'x': 0, 'y': 98}]",10673
38,453336.0,21059.70000000298,9wyv2jctrecmobp,wing shape,182.Yellow_Warbler/Yellow_Warbler_0003_176429.jpg,"[{'label': 'Pointed-wings', 'x': 0, 'y': 48}, {'label': 'Tapered-wings', 'x': 1, 'y': 60}]",10673
40,466782.0,13443.10000000894,9wyv2jctrecmobp,leg color,182.Yellow_Warbler/Yellow_Warbler_0003_176429.jpg,"[{'label': 'Orange', 'x': 0, 'y': 99}]",10673
42,480298.0,13514.39999999106,9wyv2jctrecmobp,throat color,182.Yellow_Warbler/Yellow_Warbler_0003_176429.jpg,"[{'label': 'Yellow', 'x': 0, 'y': 99}]",10673
44,497227.0,16925.39999999106,9wyv2jctrecmobp,breast color,182.Yellow_Warbler/Yellow_Warbler_0003_176429.jpg,"[{'label': 'Orange', 'x': 0, 'y': 32}, {'label': 'Yellow', 'x': 1, 'y': 91}]",10673
46,508173.0,10943.29999999702,9wyv2jctrecmobp,upper tail color,182.Yellow_Warbler/Yellow_Warbler_0003_176429.jpg,"[{'label': 'Grey', 'x': 0, 'y': 87}]",10673
48,532972.0,24796.79999999702,9wyv2jctrecmobp,eye color,182.Yellow_Warbler/Yellow_Warbler_0003_176429.jpg,"[{'label': 'Black', 'x': 0, 'y': 16}, {'label': 'Blue', 'x': 1, 'y': 90}]",10673
50,548744.0,15770.70000000298,9wyv2jctrecmobp,head pattern,182.Yellow_Warbler/Yellow_Warbler_0003_176429.jpg,"[{'label': 'Plain', 'x': 0, 'y': 73}]",10673
52,574533.0,25785.59999999404,9wyv2jctrecmobp,bill shape,182.Yellow_Warbler/Yellow_Warbler_0003_176429.jpg,"[{'label': 'Curved (up or down)', 'x': 0, 'y': 17}, {'label': 'Needle', 'x': 1, 'y': 89}]",10673
54,582581.0,8046.20000000298,9wyv2jctrecmobp,nape color,182.Yellow_Warbler/Yellow_Warbler_0003_176429.jpg,"[{'label': 'Yellow', 'x': 0, 'y': 96}]",10673
56,599556.0,16973.30000001192,9wyv2jctrecmobp,back color,182.Yellow_Warbler/Yellow_Warbler_0003_176429.jpg,"[{'label': 'Black', 'x': 0, 'y': 30}, {'label': 'Grey', 'x': 1, 'y': 29}, {'label': 'Yellow', 'x': 2, 'y': 71}]",10673
58,609056.0,9497.0,9wyv2jctrecmobp,tail pattern,182.Yellow_Warbler/Yellow_Warbler_0003_176429.jpg,"[{'label': 'Striped', 'x': 0, 'y': 90}]",10673
60,619035.0,9976.40000000596,9wyv2jctrecmobp,forehead color,182.Yellow_Warbler/Yellow_Warbler_0003_176429.jpg,"[{'label': 'Yellow', 'x': 0, 'y': 90}]",10673
62,634286.0,15249.30000001192,9wyv2jctrecmobp,shape,143.Caspian_Tern/Caspian_Tern_0119_145492.jpg,"[{'label': 'Gull-like', 'x': 0, 'y': 90}]",8364
64,650953.0,16664.40000000596,9wyv2jctrecmobp,wing color,143.Caspian_Tern/Caspian_Tern_0119_145492.jpg,"[{'label': 'Black', 'x': 0, 'y': 78}, {'label': 'Grey', 'x': 1, 'y': 59}, {'label': 'White', 'x': 2, 'y': 86}]",8364
66,663014.0,12059.10000000894,9wyv2jctrecmobp,forehead color,143.Caspian_Tern/Caspian_Tern_0119_145492.jpg,"[{'label': 'Black', 'x': 0, 'y': 90}]",8364
68,671396.0,8380.09999999404,9wyv2jctrecmobp,primary color,143.Caspian_Tern/Caspian_Tern_0119_145492.jpg,"[{'label': 'White', 'x': 0, 'y': 85}]",8364
70,684100.0,12701.59999999404,9wyv2jctrecmobp,crown color,143.Caspian_Tern/Caspian_Tern_0119_145492.jpg,"[{'label': 'Black', 'x': 0, 'y': 85}]",8364
72,698944.0,14842.29999999702,9wyv2jctrecmobp,eye color,143.Caspian_Tern/Caspian_Tern_0119_145492.jpg,"[{'label': 'Black', 'x': 0, 'y': 88}, {'label': 'Blue', 'x': 1, 'y': 8}]",8364
74,706764.0,7817.099999994039,9wyv2jctrecmobp,belly color,143.Caspian_Tern/Caspian_Tern_0119_145492.jpg,"[{'label': 'White', 'x': 0, 'y': 98}]",8364
76,713554.0,6788.29999999702,9wyv2jctrecmobp,throat color,143.Caspian_Tern/Caspian_Tern_0119_145492.jpg,"[{'label': 'White', 'x': 0, 'y': 98}]",8364
78,720670.0,7114.79999999702,9wyv2jctrecmobp,belly pattern,143.Caspian_Tern/Caspian_Tern_0119_145492.jpg,"[{'label': 'Solid', 'x': 0, 'y': 98}]",8364
80,732952.0,12279.29999999702,9wyv2jctrecmobp,wing shape,143.Caspian_Tern/Caspian_Tern_0119_145492.jpg,"[{'label': 'Long-wings', 'x': 0, 'y': 96}]",8364
82,747414.0,14459.29999999702,9wyv2jctrecmobp,under tail color,143.Caspian_Tern/Caspian_Tern_0119_145492.jpg,"[{'label': 'Black', 'x': 0, 'y': 87}, {'label': 'Grey', 'x': 1, 'y': 32}]",8364
84,760062.0,12646.5,9wyv2jctrecmobp,back color,143.Caspian_Tern/Caspian_Tern_0119_145492.jpg,"[{'label': 'Black', 'x': 0, 'y': 29}, {'label': 'White', 'x': 1, 'y': 78}]",8364
86,769211.0,9145.40000000596,9wyv2jctrecmobp,nape color,143.Caspian_Tern/Caspian_Tern_0119_145492.jpg,"[{'label': 'White', 'x': 0, 'y': 84}]",8364
